Category,PalID,Link,SourceID,BranchID,DateObserved,CurrentStatus,CurrentPrice,PreviousStatus,PreviousPrice,PreviousDate,UDPRN,UMRRN,UPRN,Abode,HouseName,HouseNum,Street1,Street2,Sublocality,Locality,Town,Postcode,DeliveryPointSuffix 
Cancelled,17508109,https://www.rightmove.co.uk/property-for-sale/property-113726753.html,R113726753,R42021,03/11/2021 00:00:00,,650000,Under offer,650000,26/10/2021 00:00:00,24067141,,100022635482,,,44A,DUNTSHILL ROAD,,,,LONDON,SW18 4QL,3F
Cancelled,17523002,https://www.rightmove.co.uk/property-for-sale/property-106250381.html,R106250381,R4841,03/11/2021 00:00:00,,2000000,Under offer,2000000,27/10/2021 00:00:00,23802379,,217094984,,,59A,CADOGAN GARDENS,,,,LONDON,SW3 2RA,1A
Cancelled,17491106,https://www.rightmove.co.uk/property-for-sale/property-113251232.html,R113251232,R1899,03/11/2021 00:00:00,,1350000,Sold STC,1350000,27/10/2021 00:00:00,23964762,,100022295572,,,5,MARTINDALE,,,,LONDON,SW14 7AL,2B
Cancelled,17477638,https://www.rightmove.co.uk/property-for-sale/property-110312240.html,R110312240,R85457,03/11/2021 00:00:00,,700000,Under offer,445000,27/10/2021 00:00:00,23767205,,100022739987,FLAT 12,CUMBERLAND COURT,,CUMBERLAND STREET,,,,LONDON,SW1V 4LR,1E
Cancelled,17479118,https://www.rightmove.co.uk/property-for-sale/property-113428883.html,R113428883,R94643,03/11/2021 00:00:00,,1750000,Under offer,1750000,27/10/2021 00:00:00,23773653,,217053101,,,42A,LENNOX GARDENS,,,,LONDON,SW1X 0DH,1H
Cancelled,17473644,https://www.rightmove.co.uk/property-for-sale/property-113639642.html,R113639642,R84889,03/11/2021 00:00:00,,1395000,Under offer,1395000,27/10/2021 00:00:00,23757613,,10033600245,,,201,VAUXHALL BRIDGE ROAD,,,,LONDON,SW1V 1ER,1R
Cancelled,17472018,https://www.rightmove.co.uk/property-for-sale/property-110732132.html,R110732132,R77695,03/11/2021 00:00:00,,350000,Sold STC,350000,27/10/2021 00:00:00,23754723,,100022798388,FLAT 77,NORFOLK HOUSE,,REGENCY STREET,,,,LONDON,SW1P 4BE,2D
Cancelled,17237881,https://www.rightmove.co.uk/property-for-sale/property-115649633.html,R115649633,R2915,03/11/2021 00:00:00,,275000,Sold STC,275000,27/10/2021 00:00:00,21561053,,100021997213,FLAT 10,WOODCOTE HOUSE,,PRINCE STREET,,,,LONDON,SE8 3LQ,1B
Cancelled,17189574,https://www.rightmove.co.uk/property-for-sale/property-113568092.html,R113568092,R1913,03/11/2021 00:00:00,,265000,Sold STC,265000,27/10/2021 00:00:00,21715440,,200003431885,FLAT 25,HAROLD MADDISON HOUSE,,ALBERTA STREET,,,,LONDON,SE17 3SG,1X
Cancelled,17220080,https://www.rightmove.co.uk/property-for-sale/property-112795568.html,R112795568,R48910,03/11/2021 00:00:00,,875000,Sold STC,875000,27/10/2021 00:00:00,21484102,,100021988695,FLAT 3,,25,MONTPELIER ROW,,,,LONDON,SE3 0RT,1D
Cancelled,17170466,https://www.rightmove.co.uk/property-for-sale/property-67718979.html,R67718979,R55402,03/11/2021 00:00:00,,290000,Under offer,290000,27/10/2021 00:00:00,21629573,,100021931299,FLAT 21,JOHNSTONE HOUSE,,BELMONT HILL,,,,LONDON,SE13 5BB,1S
Cancelled,17171119,https://www.rightmove.co.uk/property-for-sale/property-109144769.html,R109144769,R7464,03/11/2021 00:00:00,,290000,Sold STC,300000,27/10/2021 00:00:00,21634659,,100021980340,,,53A,LIMES GROVE,,,,LONDON,SE13 6DD,2Z
Cancelled,17183346,https://www.rightmove.co.uk/property-for-sale/property-110703551.html,R110703551,R6843,03/11/2021 00:00:00,,375000,Under offer,375000,27/10/2021 00:00:00,21685123,,200003403770,FLAT 13,COURTHOPE HOUSE,,LOWER ROAD,,,,LONDON,SE16 2XH,1F
Cancelled,17164774,https://www.rightmove.co.uk/property-for-sale/property-108091508.html,R108091508,R58939,03/11/2021 00:00:00,,270000,Under offer,275000,27/10/2021 00:00:00,21609187,,100021883838,FLAT 60,DRYDEN COURT,,RENFREW ROAD,,,,LONDON,SE11 4NH,3T
Cancelled,16829930,https://www.rightmove.co.uk/property-for-sale/property-114901868.html,R114901868,R32061,03/11/2021 00:00:00,,450000,Sold STC,450000,27/10/2021 00:00:00,15551859,,100021186683,,,42A,HAMPDEN ROAD,,,,LONDON,N8 0HT,1S
Cancelled,16770259,https://www.rightmove.co.uk/property-for-sale/property-111379805.html,R111379805,R55534,03/11/2021 00:00:00,,700000,Under offer,700000,22/10/2021 00:00:00,17767681,,100022719201,FLAT 75,NEVILLE COURT,,ABBEY ROAD,,,,LONDON,NW8 9DB,1F
Cancelled,16758811,https://www.rightmove.co.uk/property-for-sale/property-115405241.html,R115405241,R218729,03/11/2021 00:00:00,,1850000,Under offer,1900000,20/10/2021 00:00:00,17720653,,5058266,,,9,ST. ANNS GARDENS,,,,LONDON,NW5 4ER,1R
Cancelled,16759647,https://www.rightmove.co.uk/property-for-sale/property-112361441.html,R112361441,R137372,03/11/2021 00:00:00,,1750000,Under offer,1750000,27/10/2021 00:00:00,17728657,,5078639,,,10A,WAVEL MEWS,,,,LONDON,NW6 3AB,1T
Cancelled,16766688,https://www.rightmove.co.uk/property-for-sale/property-112293344.html,R112293344,R73905,03/11/2021 00:00:00,,715000,Sold STC,715000,27/10/2021 00:00:00,17757923,,100022752019,FLAT 22,ATHENA COURT,2,FINCHLEY ROAD,,,,LONDON,NW8 6DP,1R
Cancelled,16767756,https://www.rightmove.co.uk/property-for-sale/property-108758363.html,R108758363,R41325,02/11/2021 00:00:00,,450000,Sold STC,450000,27/10/2021 00:00:00,17760611,,100022793672,FLAT 79,OSLO COURT,,PRINCE ALBERT ROAD,,,,LONDON,NW8 7EW,2B
Cancelled,16744420,https://www.rightmove.co.uk/property-for-sale/property-115498400.html,R115498400,R239714,03/11/2021 00:00:00,,360000,Sold STC,360000,27/10/2021 00:00:00,17829580,,200080906,FLAT 20,MEADWAY COURT,,MEADWAY,,,,LONDON,NW11 6PN,1R
Cancelled,16737928,https://www.rightmove.co.uk/property-for-sale/property-88133473.html,R88133473,R82958,03/11/2021 00:00:00,,445000,Under offer,450000,27/10/2021 00:00:00,17645224,,100022763529,FLAT 3,LASCELLES HOUSE,,HAREWOOD AVENUE,,,,LONDON,NW1 6NS,2B
Cancelled,16738491,https://www.rightmove.co.uk/property-for-sale/property-113569904.html,R113569904,R34203,03/11/2021 00:00:00,,895000,Under offer,895000,27/10/2021 00:00:00,17646650,,5007654,FLAT 69,DARWIN COURT,,GLOUCESTER AVENUE,,,,LONDON,NW1 7BQ,2E
Cancelled,16193545,https://www.rightmove.co.uk/property-for-sale/property-80239347.html,R80239347,R84800,03/11/2021 00:00:00,,385000,Sold STC,399950,27/10/2021 00:00:00,12090532,,100023058943,FLAT 152,NORBITON HALL,,BIRKENHEAD AVENUE,,,,KINGSTON UPON THAMES,KT2 6RT,1U
Cancelled,16192269,https://www.rightmove.co.uk/property-for-sale/property-108576707.html,R108576707,R3710,03/11/2021 00:00:00,,375000,Under offer,359950,27/10/2021 00:00:00,12085165,,100022288528,FLAT 27,CRANMER COURT,,RICHMOND ROAD,,,,KINGSTON UPON THAMES,KT2 5PY,1Z
Cancelled,15846961,https://www.rightmove.co.uk/property-for-sale/property-110365148.html,R110365148,R29376,03/11/2021 00:00:00,,650000,Sold STC,650000,27/10/2021 00:00:00,7961735,,100021077066,FLAT 44,SYLVESTER HOUSE,,SYLVESTER ROAD,,,,LONDON,E8 1ET,1E
Cancelled,15854910,https://www.rightmove.co.uk/property-for-sale/property-113039156.html,R113039156,R43583,03/11/2021 00:00:00,,925000,Under offer,925000,27/10/2021 00:00:00,7987506,,100021074293,,,18,ST. AGNES CLOSE,,,,LONDON,E9 7HS,1N
Cancelled,15831902,https://www.rightmove.co.uk/property-for-sale/property-115231292.html,R115231292,R75673,03/11/2021 00:00:00,,200000,Sold STC,200000,26/10/2021 00:00:00,7869319,,6074408,FLAT 77,GAYTON HOUSE,,CHILTERN ROAD,,,,LONDON,E3 4BY,2B
Cancelled,15829663,https://www.rightmove.co.uk/property-for-sale/property-113792513.html,R113792513,R99617,03/11/2021 00:00:00,,415000,Sold STC,415000,20/10/2021 00:00:00,7860524,,6049577,FLAT 54,HOWCROFT HOUSE,,BENWORTH STREET,,,,LONDON,E3 2AU,3N
Cancelled,14676106,https://www.rightmove.co.uk/property-for-sale/property-112168889.html,R112168889,R44370,03/11/2021 00:00:00,,1200000,Under offer,1200000,27/10/2021 00:00:00,25853686,,34028471,,,81,BERYL ROAD,,,,LONDON,W6 8JS,2Z
Cancelled,14676336,https://www.rightmove.co.uk/property-for-sale/property-109869713.html,R109869713,R55468,03/11/2021 00:00:00,,570000,Under offer,485000,27/10/2021 00:00:00,25854217,,34049399,,,11,KINNOUL ROAD,,,,LONDON,W6 8NG,1A
Cancelled,15790435,https://www.rightmove.co.uk/property-for-sale/property-110772461.html,R110772461,R88439,03/11/2021 00:00:00,,475000,Under offer,475000,20/10/2021 00:00:00,7814312,,6012293,FLAT 4,DREWETT HOUSE,,CHRISTIAN STREET,,,,LONDON,E1 1RT,1R
Cancelled,14673053,https://www.rightmove.co.uk/property-for-sale/property-80224410.html,R80224410,R93044,03/11/2021 00:00:00,,550000,Under offer,550000,27/10/2021 00:00:00,25844837,,34111865,,,69A,TABOR ROAD,,,,LONDON,W6 0BN,2Q
Cancelled,14663444,https://www.rightmove.co.uk/property-for-sale/property-113182778.html,R113182778,R84788,03/11/2021 00:00:00,,975000,Under offer,975000,27/10/2021 00:00:00,25809481,,100021579759,,,13,BRACKLEY TERRACE,,,,LONDON,W4 2HJ,1F
Cancelled,14655594,https://www.rightmove.co.uk/property-for-sale/property-86077177.html,R86077177,R50634,03/11/2021 00:00:00,,2100000,Under offer,1999950,27/10/2021 00:00:00,25769768,,100022808393,,,18,SUSSEX SQUARE,,,,LONDON,W2 2SL,1L
Cancelled,14655878,https://www.rightmove.co.uk/property-for-sale/property-115559702.html,R115559702,R80107,03/11/2021 00:00:00,,1750000,Under offer,1750000,27/10/2021 00:00:00,25772067,,100022811258,,,4,TENNIEL CLOSE,,,,LONDON,W2 3LE,1E
Cancelled,14656266,https://www.rightmove.co.uk/property-for-sale/property-81525058.html,R81525058,R58766,03/11/2021 00:00:00,,1500000,Under offer,1500000,27/10/2021 00:00:00,25775861,,100022753288,,,27,GARWAY ROAD,,,,LONDON,W2 4PH,1D
Cancelled,14655261,https://www.rightmove.co.uk/property-for-sale/property-73521642.html,R73521642,R85331,03/11/2021 00:00:00,,2025000,Under offer,2025000,27/10/2021 00:00:00,25766489,,100022769467,,,39,KENDAL STREET,,,,LONDON,W2 2BU,1B
Cancelled,14646701,https://www.rightmove.co.uk/property-for-sale/property-100350620.html,R100350620,R108343,03/11/2021 00:00:00,,1250000,Under offer,1250000,20/10/2021 00:00:00,25938202,,34010964,,,127,PERCY ROAD,,,,LONDON,W12 9QJ,1G
Cancelled,14644355,https://www.rightmove.co.uk/property-for-sale/property-115148048.html,R115148048,R33101,03/11/2021 00:00:00,,950000,Under offer,950000,27/10/2021 00:00:00,25931121,,34039500,,,38,BULWER STREET,,,,LONDON,W12 8AP,1U
Cancelled,14643517,https://www.rightmove.co.uk/property-for-sale/property-114288296.html,R114288296,R33101,03/11/2021 00:00:00,,1000000,Under offer,1000000,27/10/2021 00:00:00,25927141,,34016512,,,7,BLOEMFONTEIN ROAD,,,,LONDON,W12 7BH,2H
Cancelled,14642176,https://www.rightmove.co.uk/property-for-sale/property-86937556.html,R86937556,R33101,03/11/2021 00:00:00,,675000,Under offer,675000,23/10/2021 00:00:00,25924491,,34014912,,,59,WILLOW VALE,,,,LONDON,W12 0PA,2D
Cancelled,14637615,https://www.rightmove.co.uk/property-for-sale/property-106542962.html,R106542962,R89770,03/11/2021 00:00:00,,2450000,Sold STC,2750000,27/10/2021 00:00:00,25905582,,217130318,,,49,BASSETT ROAD,,,,LONDON,W10 6JR,1A
Cancelled,14638400,https://www.rightmove.co.uk/property-for-sale/property-112126016.html,R112126016,R57956,03/11/2021 00:00:00,,425000,Under offer,425000,27/10/2021 00:00:00,25910411,,217009940,,,16,CAMBORNE MEWS,,,,LONDON,W11 1QB,1E
Cancelled,13818043,https://www.rightmove.co.uk/property-for-sale/property-113290748.html,R113290748,R35586,03/11/2021 00:00:00,,1550000,Under offer,1550000,27/10/2021 00:00:00,25486310,,100022306637,,,40,FOREST ROAD,,,,RICHMOND,TW9 3BZ,1H
Cancelled,13816645,https://www.rightmove.co.uk/property-for-sale/property-115681721.html,R115681721,R36165,03/11/2021 00:00:00,,1200000,Sold STC,1200000,27/10/2021 00:00:00,25483521,,100022314532,,,46,RALEIGH ROAD,,,,RICHMOND,TW9 2DX,2A
Cancelled,13813295,https://www.rightmove.co.uk/property-for-sale/property-114515162.html,R114515162,R14362,03/11/2021 00:00:00,,550000,Sold STC,550000,27/10/2021 00:00:00,25474909,,100021513710,,,17,GLENHURST ROAD,,,,BRENTFORD,TW8 0QS,1L
Cancelled,13813963,https://www.rightmove.co.uk/property-for-sale/property-112057898.html,R112057898,R1888,03/11/2021 00:00:00,,375000,Sold STC,375000,27/10/2021 00:00:00,25476281,,100021511940,,,119,BRENT LEA,,,,BRENTFORD,TW8 8JE,1Z
Cancelled,13810760,https://www.rightmove.co.uk/property-for-sale/property-114834671.html,R114834671,R84809,03/11/2021 00:00:00,,899950,Sold STC,899950,27/10/2021 00:00:00,25469011,,100021568179,,,37,EVE ROAD,,,,ISLEWORTH,TW7 7HS,2N
Cancelled,13776496,https://www.rightmove.co.uk/property-for-sale/property-105163514.html,R105163514,R72961,03/11/2021 00:00:00,,400000,Sold STC,400000,27/10/2021 00:00:00,25421166,,100022345212,,,2,SEATON ROAD,,,,TWICKENHAM,TW2 7AT,1L
Cancelled,13708985,https://www.rightmove.co.uk/property-for-sale/property-110355755.html,R110355755,R33744,03/11/2021 00:00:00,,295000,Sold STC,295000,27/10/2021 00:00:00,25405174,,100022345013,,,7,RYDE PLACE,,,,TWICKENHAM,TW1 2EH,2B
Cancelled,13709236,https://www.rightmove.co.uk/property-for-sale/property-115521482.html,R115521482,R84809,03/11/2021 00:00:00,,1450000,Sold STC,1450000,27/10/2021 00:00:00,25405800,,100022349020,,,19,VIVIENNE CLOSE,,,,TWICKENHAM,TW1 2JX,1P
Cancelled,13712797,https://www.rightmove.co.uk/property-for-sale/property-110881784.html,R110881784,R414,03/11/2021 00:00:00,,850000,Under offer,850000,20/10/2021 00:00:00,25492876,,100022302713,,,22,ALBERT ROAD,,,,RICHMOND,TW10 6DP,1J
Cancelled,13299084,https://www.rightmove.co.uk/property-for-sale/property-105436250.html,R105436250,R73589,03/11/2021 00:00:00,,535000,Sold STC,535000,27/10/2021 00:00:00,15551789,,100023204208,,,76,LAUSANNE ROAD,,,,LONDON,N8 0HP,1H
Cancelled,13770879,https://www.rightmove.co.uk/property-for-sale/property-112705766.html,R112705766,R239564,03/11/2021 00:00:00,,600000,Sold STC,600000,20/10/2021 00:00:00,25412769,,100022347117,,,207,STAINES ROAD,,,,TWICKENHAM,TW2 5BB,2G
Cancelled,13295340,https://www.rightmove.co.uk/property-for-sale/property-109827179.html,R109827179,R153443,03/11/2021 00:00:00,,1000000,Under offer,1000000,26/10/2021 00:00:00,15540008,,5300089021,,,100,SUSSEX WAY,,,,LONDON,N7 6RR,1A
Cancelled,13292115,https://www.rightmove.co.uk/property-for-sale/property-112708721.html,R112708721,R80996,03/11/2021 00:00:00,,500000,Under offer,525000,27/10/2021 00:00:00,15523878,,5300045911,,,135,HIGHBURY QUADRANT,,,,LONDON,N5 2TG,1X
Cancelled,13289520,https://www.rightmove.co.uk/property-for-sale/property-114229805.html,R114229805,R38346,03/11/2021 00:00:00,,475000,Sold STC,475000,27/10/2021 00:00:00,15512057,,5300009966,,,30,BIRNAM ROAD,,,,LONDON,N4 3LQ,1Q
Cancelled,13245915,https://www.rightmove.co.uk/property-for-sale/property-115443656.html,R115443656,R80278,03/11/2021 00:00:00,,1150000,Sold STC,1150000,27/10/2021 00:00:00,15669724,,100021025814,,,82,BELGRADE ROAD,,,,LONDON,N16 8DJ,2Z
Cancelled,13214127,https://www.rightmove.co.uk/property-for-sale/property-115207832.html,R115207832,R50974,03/11/2021 00:00:00,,600000,Sold STC,650000,27/10/2021 00:00:00,15478557,,5300099486,,,70,WYNFORD ROAD,,,,LONDON,N1 9SN,2S
Cancelled,13264847,https://www.rightmove.co.uk/property-for-sale/property-106385627.html,R106385627,R54266,03/11/2021 00:00:00,,650000,Sold STC,650000,27/10/2021 00:00:00,15717254,,5300054826,,,92,KINGSDOWN ROAD,,,,LONDON,N19 4HH,1L
Cancelled,13196547,https://www.rightmove.co.uk/property-for-sale/property-106198979.html,R106198979,R41325,03/11/2021 00:00:00,,340000,Under offer,340000,27/10/2021 00:00:00,17759631,,100022783489,,,17,NEWCOURT STREET,,,,LONDON,NW8 7AA,1J
Cancelled,13179815,https://www.rightmove.co.uk/property-for-sale/property-114667973.html,R114667973,R91636,03/11/2021 00:00:00,,1750000,Sold STC,1750000,27/10/2021 00:00:00,17690105,,5056932,,,30,CROSSFIELD ROAD,,,,LONDON,NW3 4NT,1U
Cancelled,12030341,https://www.rightmove.co.uk/property-for-sale/property-115000034.html,R115000034,R87310,03/11/2021 00:00:00,,575000,Under offer,600000,27/10/2021 00:00:00,23883092,,100022645969,,,23,GAMBETTA STREET,,,,LONDON,SW8 3TS,1J
Cancelled,12020975,https://www.rightmove.co.uk/property-for-sale/property-97240166.html,R97240166,R66704,03/11/2021 00:00:00,,1850000,Under offer,1850000,27/10/2021 00:00:00,23845814,,34042196,,,21,CRISTOWE ROAD,,,,LONDON,SW6 3QF,1H
Cancelled,12021188,https://www.rightmove.co.uk/property-for-sale/property-113008130.html,R113008130,R54865,03/11/2021 00:00:00,,2000000,Under offer,2000000,23/10/2021 00:00:00,23846339,,34067393,,,43,STUDDRIDGE STREET,,,,LONDON,SW6 3SL,1Y
Cancelled,12025200,https://www.rightmove.co.uk/property-for-sale/property-112866569.html,R112866569,R66704,03/11/2021 00:00:00,,1575000,Under offer,1575000,27/10/2021 00:00:00,23857999,,34052223,,,13,BISHOPS ROAD,,,,LONDON,SW6 7AA,1D
Cancelled,12025555,https://www.rightmove.co.uk/property-for-sale/property-112404908.html,R112404908,R67880,03/11/2021 00:00:00,,1375000,Sold STC,1375000,27/10/2021 00:00:00,23858505,,34052602,,,9,PARKVILLE ROAD,,,,LONDON,SW6 7DA,1U
Cancelled,12027057,https://www.rightmove.co.uk/property-for-sale/property-101205617.html,R101205617,R65827,03/11/2021 00:00:00,,3500000,Under offer,3500000,27/10/2021 00:00:00,23863163,,100022781778,,,26,MONTPELIER WALK,,,,LONDON,SW7 1JF,1F
Cancelled,12020477,https://www.rightmove.co.uk/property-for-sale/property-111882140.html,R111882140,R50242,03/11/2021 00:00:00,,2350000,Sold STC,2395000,27/10/2021 00:00:00,23843797,,34067214,,,12,WOOLNEIGH STREET,,,,LONDON,SW6 3AX,1B
Cancelled,12017866,https://www.rightmove.co.uk/property-for-sale/property-114133349.html,R114133349,R76621,03/11/2021 00:00:00,,1750000,Under offer,1750000,27/10/2021 00:00:00,23828479,,100021829354,,,24,CRESCENT LANE,,,,LONDON,SW4 9PU,1L
Cancelled,12018179,https://www.rightmove.co.uk/property-for-sale/property-77644765.html,R77644765,R18984,03/11/2021 00:00:00,,975000,Under offer,2250000,27/10/2021 00:00:00,23831552,,217074789,,,34,REDFIELD LANE,,,,LONDON,SW5 0RQ,1G
Cancelled,11980216,https://www.rightmove.co.uk/property-for-sale/property-114800054.html,R114800054,R65794,03/11/2021 00:00:00,,1100000,Under offer,1100000,27/10/2021 00:00:00,24065510,,100022691516,,,30,SKELBROOK STREET,,,,LONDON,SW18 4EZ,1P
Cancelled,11984133,https://www.rightmove.co.uk/property-for-sale/property-110490164.html,R110490164,R1933,03/11/2021 00:00:00,,965000,Sold STC,965000,27/10/2021 00:00:00,24072849,,100022611335,,,65,BALVERNIE GROVE,,,,LONDON,SW18 5RR,2G
Cancelled,12012964,https://www.rightmove.co.uk/property-for-sale/property-107163035.html,R107163035,R85466,03/11/2021 00:00:00,,1550000,Under offer,1625000,20/10/2021 00:00:00,23814045,,100021840586,,,6,FITZWILLIAM ROAD,,,,LONDON,SW4 0DN,1Z
Cancelled,11975145,https://www.rightmove.co.uk/property-for-sale/property-108555857.html,R108555857,R48955,03/11/2021 00:00:00,,1300000,Under offer,1300000,27/10/2021 00:00:00,24054393,,100022651286,,,55,HALDON ROAD,,,,LONDON,SW18 1QF,1T
Cancelled,11975180,https://www.rightmove.co.uk/property-for-sale/property-81940530.html,R81940530,R55525,03/11/2021 00:00:00,,1375000,Under offer,1375000,27/10/2021 00:00:00,24054437,,100022651301,,,68,HALDON ROAD,,,,LONDON,SW18 1QG,2A
Cancelled,11962828,https://www.rightmove.co.uk/property-for-sale/property-109411400.html,R109411400,R1941,03/11/2021 00:00:00,,550000,Under offer,550000,27/10/2021 00:00:00,24030864,,100022697077,,,45,STRATHDON DRIVE,,,,LONDON,SW17 0PR,1Z
Cancelled,11963175,https://www.rightmove.co.uk/property-for-sale/property-108633707.html,R108633707,R38340,03/11/2021 00:00:00,,995000,Sold STC,995000,27/10/2021 00:00:00,24032121,,100022691563,,,15,SMALLWOOD ROAD,,,,LONDON,SW17 0TN,1E
Cancelled,11965162,https://www.rightmove.co.uk/property-for-sale/property-113419946.html,R113419946,R45750,03/11/2021 00:00:00,,1850000,Under offer,1850000,23/10/2021 00:00:00,24037267,,100022655672,,,69,HOSACK ROAD,,,,LONDON,SW17 7QW,2L
Cancelled,11973924,https://www.rightmove.co.uk/property-for-sale/property-109338617.html,R109338617,R49890,03/11/2021 00:00:00,,1165000,Sold STC,1165000,21/10/2021 00:00:00,24051426,,100022631867,,,46,DALBY ROAD,,,,LONDON,SW18 1AW,3A
Cancelled,11962550,https://www.rightmove.co.uk/property-for-sale/property-111652106.html,R111652106,R58897,03/11/2021 00:00:00,,650000,Under offer,650000,27/10/2021 00:00:00,24030439,,121009831,,,734,GARRATT LANE,,,,LONDON,SW17 0NN,1X
Cancelled,11961387,https://www.rightmove.co.uk/property-for-sale/property-115116764.html,R115116764,R72774,03/11/2021 00:00:00,,470000,Under offer,529950,27/10/2021 00:00:00,24027834,,100022616366,,,62,BLACKSHAW ROAD,,,,LONDON,SW17 0DE,2N
Cancelled,11937329,https://www.rightmove.co.uk/property-for-sale/property-79317921.html,R79317921,R49263,03/11/2021 00:00:00,,1000000,Sold STC,900000,27/10/2021 00:00:00,23975095,,100022664182,,,32,LIFFORD STREET,,,,LONDON,SW15 1NY,2G
Cancelled,11942696,https://www.rightmove.co.uk/property-for-sale/property-112493525.html,R112493525,R240116,03/11/2021 00:00:00,,750000,Sold STC,750000,27/10/2021 00:00:00,23989924,,100022654768,,,7,HOBBES WALK,,,,LONDON,SW15 5AQ,2E
